Essay ID,Essay Set,Word count limit ratio,Long sentences,Voice,Tense,Spell errors,Grammatical Errors,SS Essay,SS Topic Essay,Vocabulary,Word Count,Sentence Count,Score
1342,1,0.368,0.642857143,1,0.431034483,0.082278481,0.037974684,1.380187766,0.945678589,0.186,316,14,8
1343,1,0.36,0.291666667,0.956521739,0.626666667,0.009375,0.015625,1.506263677,1.172162431,0.218,320,24,8
1344,1,0.286,0.4,1,0.583333333,0.028011204,0.008403361,1.097475243,0.991011191,0.24,357,25,8
1345,1,0.21,0.423076923,0.92,0.534246575,0.010126582,0.010126582,1.488719842,1.302110529,0.216,395,26,8
1346,1,0.438,0.8,1,0.537037037,0.03202847,0.007117438,0.90671656,0.828077873,0.166,281,10,8
1347,1,0.556,0.75,1,0.644444444,0.036036036,0.018018018,1.014804734,0.93953596,0.186,222,12,8
1348,1,0.61,0.176470588,1,0.475,0.041025641,0.025641026,1.095471784,0.816722647,0.136,195,17,7
1349,1,0.058,0.481481481,0.914893617,0.411764706,0.033970276,0.014861996,1.120981002,1.011939936,0.358,471,27,11
1350,1,0.008,0.769230769,0.928571429,0.589285714,0.028225806,0.006048387,1.314357091,1.315098973,0.324,496,26,10
1351,1,0.274,0.108108108,0.979591837,0.631578947,0.049586777,0.033057851,1.001714795,0.950959679,0.234,363,37,9
1352,1,0.338,0.631578947,1,0.560606061,0.027190332,0.003021148,1.214511603,1.280779254,0.204,331,19,8
1353,1,0.188,0.458333333,0.979591837,0.493150685,0.093596059,0.032019704,1.15626554,0.830031556,0.298,406,24,10
1354,1,0.48,0.466666667,0.970588235,0.510638298,0.007692308,0.019230769,1.21189261,1.027522541,0.128,260,15,8
1355,1,0.238,0.666666667,0.980392157,0.436781609,0.070866142,0.018372703,1.407617221,1.066360416,0.202,381,18,8
1356,1,0.45,0.2,0.965517241,0.528301887,0.036363636,0.018181818,1.322743785,0.966078379,0.21,275,25,8
1357,1,0.22,0.147058824,1,0.552631579,0.01025641,0.017948718,1.432899151,1.244747455,0.238,390,34,8
1358,1,0.054,0.387096774,1,0.523255814,0.019027484,0.00845666,1.292594162,1.120959513,0.29,473,31,11
1359,1,0.102,0.3125,0.949152542,0.483146067,0.037861915,0.004454343,1.219134128,1.104696666,0.338,449,32,11
1360,1,0.27,0.333333333,0.971428571,0.591549296,0.032876712,0.01369863,1.176252432,1.142123308,0.252,365,24,8
1361,1,0.096,0.3125,0.923076923,0.572916667,0.024336283,0.022123894,1.1390123,1.063980515,0.356,452,32,10
1362,1,0.176,0.428571429,0.918367347,0.5125,0.019417476,0.014563107,0.997517594,1.043219566,0.306,412,28,9
1363,1,0.224,0.171428571,0.983870968,0.50617284,0.030927835,0.023195876,1.016317909,0.929658966,0.294,388,35,8
1364,1,0.12,0.380952381,0.913043478,0.536842105,0.027272727,0.006818182,1.47575428,1.187920346,0.274,440,21,9
1365,1,0.414,0.473684211,0.935483871,0.545454545,0.017064846,0.010238908,1.033573364,1.023681132,0.192,293,19,8
1366,1,0.282,0.666666667,1,0.621212121,0.013927577,0.011142061,1.274631351,1.117413036,0.208,359,18,8
1367,1,0.802,0.75,1,0.5,0.050505051,0.03030303,0.688667695,0.583858912,0.09,99,4,6
1368,1,0.456,0.7,1,0.65,0.018382353,0.025735294,0.874192248,0.995818277,0.18,272,10,7
1369,1,0.164,0.428571429,1,0.445945946,0.064593301,0.007177033,1.088480887,0.919403307,0.292,418,28,9
1370,1,0.244,0.409090909,0.977777778,0.787234043,0.058201058,0.013227513,1.800980038,1.265984788,0.206,378,22,9
1371,1,0.052,0.382352941,0.942307692,0.53,0.041825095,0.020912548,1.12805507,1.063247372,0.368,526,34,12
1372,1,0.324,0.5,0.96,0.637681159,0.044378698,0.029585799,1.422205402,1.097081249,0.19,338,20,8
1373,1,0.364,0.578947368,1,0.65,0.031446541,0,1.203778336,0.988999243,0.212,318,19,8
1374,1,0.254,0.375,1,0.577464789,0.045576408,0.013404826,1.262669213,1.038816952,0.184,373,24,10
1375,1,0.104,0.366666667,0.962962963,0.514018692,0.022321429,0.020089286,1.392877339,1.082710529,0.278,448,30,10
1376,1,0.5,0.636363636,1,0.49122807,0.04,0.008,0.883928253,0.915443626,0.172,250,11,8
1377,1,0.516,0.238095238,1,0.4375,0.016528926,0,1.025275219,0.857639482,0.18,242,21,8
1378,1,0.106,0.416666667,1,0.512396694,0.009041591,0.01084991,1.424695242,1.078150707,0.224,553,36,9
1379,1,0.23,0.421052632,0.975,0.629213483,0.036363636,0.015584416,1.168099076,1.166471056,0.294,385,19,10
1380,1,0.01,0.548387097,0.981132075,0.585858586,0.02970297,0.027722772,1.238161695,1.174740884,0.37,505,31,12
1381,1,0.492,0.533333333,0.952380952,0.602941176,0.027559055,0,1.272813068,0.989865992,0.174,254,15,8
1382,1,0.162,0.608695652,0.975,0.52238806,0.033412888,0.019093079,1.134447198,1.090426958,0.294,419,23,10
1383,1,0.13,0.583333333,1,0.509259259,0.025287356,0.018390805,1.335772215,0.932157279,0.264,435,24,9
1384,1,0.24,0.296296296,0.944444444,0.591836735,0.05,0.013157895,1.087775902,1.023300081,0.292,380,27,10
1385,1,0.07,0.4,0.978723404,0.619565217,0.021505376,0.021505376,1.334370442,1.245692471,0.316,465,25,9
1386,1,0.37,0.291666667,1,0.711538462,0.057142857,0.031746032,1.15746691,1.010353517,0.224,315,24,9
1387,1,0.418,0.333333333,0.972222222,0.482758621,0.027491409,0.024054983,1.083513519,0.868833337,0.178,291,18,7
1388,1,0.35,0.03125,1,0.6,0.012307692,0.006153846,1.242791543,1.067797497,0.208,325,32,8
1389,1,0.01,0.378378378,0.907692308,0.411214953,0.005940594,0.007920792,1.53471456,1.198200221,0.232,505,37,8
1390,1,0.288,0.611111111,0.893617021,0.613333333,0.056179775,0.04494382,1.1669165,0.946310258,0.248,356,18,8
1391,1,0.32,0.24,1,0.676470588,0.035294118,0.020588235,1.435404958,1.231701149,0.186,340,25,8
1392,1,0.248,0.384615385,0.97826087,0.632911392,0.042553191,0.013297872,1.503233097,1.248836696,0.21,376,26,5
1393,1,0.202,0.620689655,0.96875,0.572580645,0.051580699,0.016638935,1.305961854,1.178541472,0.426,601,29,11
1394,1,0.526,0.086956522,0.96875,0.666666667,0.025316456,0.008438819,0.977078376,0.911190748,0.196,237,23,6
1395,1,0.25,0.48,0.971428571,0.569620253,0.077333333,0.016,0.996907879,0.994415255,0.288,375,25,9
1396,1,0.472,0.4,0.970588235,0.538461538,0.049242424,0.026515152,1.176131944,1.134050784,0.206,264,15,9
1397,1,0.536,0.818181818,1,0.604166667,0.017241379,0.021551724,1.159376282,0.733602673,0.128,232,11,7
1398,1,0.108,0.216216216,1,0.554216867,0.00896861,0.00896861,1.56166112,1.24064212,0.208,446,37,9
1399,1,0.14,0.590909091,0.981481481,0.463414634,0.051162791,0.039534884,1.275167586,0.999361323,0.24,430,22,8
1400,1,0.202,0.52,1,0.516129032,0.030075188,0.01754386,1.273489532,0.945408872,0.21,399,25,9
1401,1,0.024,0.516129032,0.983606557,0.542056075,0.017578125,0.03125,1.192878806,1.144291525,0.312,512,31,10
1402,1,0.478,0.142857143,1,0.488372093,0.022988506,0.01532567,1.040192972,1.005140397,0.168,261,21,9
1403,1,0.302,0.233333333,0.972972973,0.513513514,0.028653295,0.034383954,1.159591398,0.992221545,0.25,349,30,11
1404,1,0.024,0.441176471,0.918367347,0.488636364,0.0546875,0.021484375,1.255068171,1.031991026,0.336,512,34,10
1405,1,0.226,0.684210526,1,0.571428571,0.018087855,0.041343669,1.386510007,1.258661809,0.212,387,19,9
1406,1,0.196,0.631578947,1,0.604395604,0.062189055,0.047263682,1.11862122,1.128984157,0.282,402,19,9
1407,1,0.368,0.206896552,1,0.605633803,0.028481013,0.025316456,1.01644895,1.084068175,0.214,316,29,10
1408,1,0.352,0.172413793,0.974358974,0.75,0.009259259,0.018518519,1.269663158,1.1724137,0.22,324,29,8
1409,1,0.324,0.578947368,0.974358974,0.436619718,0.01183432,0,1.212733658,0.929020357,0.218,338,19,9
1410,1,0.528,0.692307692,1,0.641509434,0.042372881,0.008474576,0.943336465,0.790022135,0.198,236,13,7
1411,1,0.046,0.441176471,1,0.46,0.021032505,0.024856597,1.138842268,1.042666572,0.352,523,34,11
1412,1,0.224,0.481481481,1,0.505747126,0.036082474,0.030927835,1.206652348,0.96793293,0.246,388,27,10
1413,1,0.248,0.25,0.934782609,0.569767442,0.018617021,0.005319149,1.085558494,1.031579537,0.256,376,32,9
1414,1,0.488,0.411764706,1,0.553191489,0.01171875,0.01171875,0.771138652,0.966832569,0.178,256,17,8
1415,1,0.216,0.432432432,0.938461538,0.629310345,0.027960526,0.013157895,1.301756964,1.163520529,0.408,608,37,12
1416,1,0.524,0.636363636,0.76,0.530612245,0.096638655,0.033613445,0.905965587,0.742534374,0.194,238,11,8
1417,1,0.154,0.243243243,1,0.642857143,0.026004728,0.016548463,0.991183695,0.974175938,0.362,423,37,10
1418,1,0.216,0.157894737,1,0.505747126,0.040816327,0.025510204,1.200190403,0.895016597,0.228,392,38,8
1419,1,0.198,0.888888889,1,0.683544304,0.06234414,0.009975062,1.133396973,1.115094981,0.31,401,18,10
1420,1,0.308,0.722222222,0.941176471,0.47761194,0.002890173,0.005780347,1.248627872,1.284079209,0.2,346,18,8
1421,1,0.646,0.25,1,0.527777778,0.06779661,0.04519774,0.754530888,0.810239401,0.144,177,12,6
1422,1,0.154,0.229166667,0.987804878,0.558333333,0.048526863,0.012131716,1.201313348,1.098487008,0.35,577,48,8
1423,1,0.216,0.541666667,0.97826087,0.487804878,0.035714286,0.035714286,1.304628897,1.209671676,0.236,392,24,8
1424,1,0.124,0.448275862,1,0.345238095,0.025114155,0.011415525,1.311808759,1.14577709,0.238,438,29,10
1425,1,0.498,0.470588235,0.962962963,0.454545455,0.039840637,0.003984064,1.049710608,0.932371927,0.21,251,17,8
1426,1,0.276,0.888888889,1,0.487179487,0.035911602,0.002762431,1.032750954,1.005301545,0.262,362,9,10
1427,1,0.008,0.586206897,0.9375,0.44047619,0.024193548,0.006048387,1.18397251,1.089039654,0.354,496,29,11
1428,1,0.638,0.454545455,1,0.525,0.055248619,0.049723757,1.173362622,0.765280409,0.136,181,11,6
1429,1,0.554,0.461538462,1,0.688888889,0.031390135,0.02690583,0.96493801,0.883444817,0.128,223,13,7
1430,1,0.502,0.5,0.965517241,0.647058824,0.060240964,0.016064257,1.224404,1.069174964,0.142,249,16,8
1431,1,0.712,0.625,0.928571429,0.571428571,0.006944444,0.020833333,1.082024113,0.908292433,0.11,144,8,6
1432,1,0.228,0.722222222,0.980392157,0.595238095,0.03626943,0.018134715,1.315182878,1.102889229,0.234,386,18,8
1433,1,0.118,0.866666667,1,0.721649485,0.022675737,0.009070295,1.95101335,1.43106353,0.158,441,15,8
1434,1,0.18,0.290322581,0.981818182,0.6125,0.007317073,0.007317073,1.044713835,1.111220379,0.244,410,31,9
1435,1,0.144,0.538461538,0.978723404,0.640449438,0.021028037,0,1.272694754,1.121548688,0.284,428,26,10
1436,1,0.266,0.52173913,0.942857143,0.573529412,0.027247956,0.04359673,0.865866944,1.001209033,0.272,367,23,8
1437,1,0.498,0.833333333,0.971428571,0.620689655,0.043824701,0.035856574,1.212383692,1.068160832,0.176,251,12,8
1438,1,0.324,0.473684211,1,0.470588235,0.035502959,0.035502959,1.083614874,1.028911035,0.222,338,19,9
1439,1,0.152,0.444444444,0.966666667,0.628571429,0.035377358,0.049528302,1.181191637,0.88997501,0.248,424,27,10
1440,1,0.082,0.375,1,0.495412844,0.01663586,0.03142329,1.576993885,1.389075423,0.308,541,32,10
1441,1,0.488,0.5,0.944444444,0.596774194,0.06640625,0.0078125,0.958854792,0.914146369,0.174,256,16,8
1442,1,0.624,0.75,0.964285714,0.479166667,0.015957447,0.010638298,1.346434638,0.660117124,0.104,188,8,6
1443,1,0.176,0.677419355,0.826923077,0.601941748,0.052721088,0.006802721,1.151060727,1.074693766,0.512,588,31,12
1444,1,0.352,0.363636364,0.918918919,0.457627119,0.018518519,0.012345679,1.006363677,1.021539091,0.26,324,22,10
1445,1,0.362,0.363636364,0.970588235,0.464285714,0.068965517,0.02507837,1.050054937,0.866900937,0.194,319,22,8
1446,1,0.2,0.681818182,1,0.563380282,0.015,0.0025,1.119867735,1.055651655,0.25,400,22,10
1447,1,0.058,0.52173913,0.981481481,0.518181818,0.037807183,0.018903592,1.284911695,1.302614213,0.388,529,23,12
1448,1,0.346,0.578947368,0.935483871,0.563380282,0.021406728,0.018348624,1.040301603,1.127669736,0.25,327,19,9
1449,1,0.21,0.307692308,1,0.654761905,0.005063291,0.007594937,1.510362679,1.301680799,0.206,395,26,9
1450,1,0.238,0.666666667,1,0.634615385,0.065616798,0.01312336,0.96452699,0.910431152,0.312,381,21,10
1451,1,0.14,0.366666667,1,0.466666667,0.004651163,0,1.252463368,1.093957034,0.24,430,30,9
1452,1,0.052,0.457142857,0.97260274,0.556701031,0.036121673,0.011406844,1.073369745,1.057240362,0.412,526,35,12
1453,1,0.148,0.25,0.978723404,0.5125,0.025821596,0.021126761,1.350163499,1.228643255,0.29,426,32,9
1454,1,0.02,0.4,0.914893617,0.547619048,0.020408163,0.008163265,0.965961487,0.988456304,0.444,490,35,11
1455,1,0.342,0.32,1,0.582089552,0.015197568,0.015197568,1.184001667,0.960011096,0.192,329,25,8
1456,1,0.276,0.41025641,0.974358974,0.424,0.021943574,0.017241379,1.292732221,1.172488341,0.374,638,39,10
1457,1,0.538,0.538461538,0.967741935,0.70212766,0.047619048,0.012987013,0.964845445,0.970131674,0.164,231,13,7
1458,1,0.378,0.333333333,1,0.588235294,0.080385852,0.019292605,0.815304527,0.818672461,0.268,311,21,9
1459,1,0.306,0.523809524,1,0.558441558,0.020172911,0.020172911,1.349377621,0.997970276,0.186,347,21,8
1460,1,0.172,0.541666667,1,0.5125,0.031400966,0.012077295,1.145435891,1.122022858,0.278,414,24,10
1461,1,0.602,0.615384615,0.9,0.6,0.060301508,0.035175879,0.83511684,0.877680924,0.156,199,13,6
1462,1,0.762,0.090909091,0.875,0.48,0.067226891,0,0.710837687,0.722035287,0.122,119,11,7
1463,1,0.612,0.3125,1,0.634146341,0.030927835,0.041237113,0.980390768,0.747038458,0.136,194,16,8
1464,1,0.068,0.62962963,1,0.610526316,0.063670412,0.02247191,1.043397567,0.953175226,0.446,534,27,10
1465,1,0.398,0.230769231,1,0.775862069,0.03986711,0.003322259,1.225679559,0.949925191,0.214,301,26,8
1466,1,0.55,0.15,1,0.54,0.022222222,0.017777778,1.227954317,0.922372469,0.156,225,20,8
1467,1,0.168,0.47826087,0.909090909,0.582278481,0.024038462,0.026442308,1.101537649,1.046724601,0.336,416,23,10
1468,1,0.388,0.1,0.945945946,0.469387755,0.022875817,0.006535948,0.905135242,0.966050943,0.218,306,30,9
1469,1,0,0.34375,0.962264151,0.653846154,0.056,0.02,1.503140461,1.331723247,0.312,500,32,8
1470,1,0.174,0.608695652,1,0.7375,0.036319613,0.01937046,1.296994318,1.033240495,0.274,413,23,10
1471,1,0.322,0.230769231,1,0.615384615,0.050147493,0.02359882,0.860758064,0.875570815,0.224,339,26,8
1472,1,0.484,0.666666667,0.966666667,0.517241379,0.015503876,0,0.954770498,0.829121418,0.17,258,12,8
1473,1,0.6,0.625,1,0.5,0.035,0.015,1.0479945,0.821888378,0.116,200,8,6
1474,1,0.828,0.75,1,0.625,0.058139535,0.023255814,1.030409009,0.609013806,0.058,86,4,4
1475,1,0.308,0.647058824,0.925,0.490909091,0.031791908,0.002890173,1.456170419,1.08235908,0.216,346,17,8
1476,1,0.298,0.347826087,0.959183673,0.533333333,0.031339031,0.011396011,1.254848576,1.012008584,0.212,351,23,9
1477,1,0.542,1,0.961538462,0.549019608,0.043668122,0.004366812,0.871939837,0.670351753,0.138,229,5,6
1478,1,0.306,0.416666667,1,0.451612903,0.028818444,0.011527378,1.040027677,1.053258463,0.268,347,24,9
1479,1,0.448,0.692307692,0.977272727,0.515151515,0.032608696,0.025362319,1.357452595,0.965787443,0.126,276,13,7
1480,1,0.208,0.65,0.959183673,0.533333333,0.01010101,0.012626263,1.646943283,1.157842831,0.21,396,20,9
1481,1,0.51,0.538461538,1,0.533333333,0.053061224,0.028571429,1.088413335,0.738318089,0.168,245,13,7
1482,1,0.568,0.6,0.964285714,0.528301887,0.018518519,0.009259259,0.934535623,0.870710035,0.15,216,10,7
1483,1,0.742,0.5,0.941176471,0.681818182,0.007751938,0.023255814,0.802862338,0.821937082,0.106,129,8,6
1484,1,0.222,0.636363636,0.977777778,0.423529412,0.041131105,0.025706941,1.129462236,0.994291251,0.284,389,22,9
1485,1,0.388,0.75,1,0.508474576,0.049019608,0.013071895,0.968745209,0.933011849,0.2,306,12,9
1486,1,0.376,0.259259259,0.955555556,0.606060606,0,0.006410256,1.122269587,0.928645671,0.196,312,27,8
1487,1,0.358,0.55,1,0.71641791,0.018691589,0.015576324,0.88387256,0.881855659,0.218,321,20,8
1488,1,0.232,0.785714286,0.975,0.514285714,0.046875,0.026041667,1.083573378,1.096841042,0.232,384,14,8
1489,1,0.072,0.4375,0.966666667,0.596153846,0.051724138,0.017241379,1.385787345,0.989841255,0.244,464,32,9
1490,1,0.684,0.333333333,1,0.75,0.03164557,0.056962025,1.049193379,0.907410321,0.11,158,9,6
1491,1,0.19,0.558823529,0.892857143,0.436893204,0.038655462,0.025210084,1.155519061,1.088958597,0.464,595,34,11
1492,1,0.7,0.5,0.866666667,0.714285714,0.026666667,0.006666667,0.801377829,0.771843068,0.114,150,8,8
1493,1,0.11,0.625,0.916666667,0.505494505,0.029213483,0.024719101,1.534190505,1.091408269,0.258,445,24,11
1494,1,0.094,0.608695652,1,0.450549451,0.013245033,0.002207506,1.164091137,1.049177638,0.332,453,23,10
1495,1,0.368,1,1,0.612903226,0.034810127,0.022151899,1.480221324,1.114107358,0.17,316,8,8
1496,1,0.746,0.375,1,0.5,0.031496063,0.023622047,0.475449348,0.538347725,0.108,127,8,6
1497,1,0.246,0.666666667,0.897959184,0.438356164,0.021220159,0.01061008,1.236283476,1.019994657,0.254,377,18,9
1498,1,0.13,0.928571429,1,0.50617284,0.043678161,0.032183908,1.071015961,1.041150181,0.32,435,14,8
1499,1,0.2,0.5,1,0.577464789,0.0275,0.0125,0.823829371,0.913051904,0.352,400,22,10
1500,1,0.266,0.6,1,0.746268657,0.049046322,0.005449591,1.122902659,1.206566045,0.238,367,20,8
1501,1,0.41,0.137931034,1,0.610169492,0.040677966,0.027118644,1.234383287,0.99362733,0.16,295,29,8
1502,1,0.01,0.162790698,0.941176471,0.516666667,0.022222222,0.006060606,1.3936822,1.10555696,0.308,495,43,10
1503,1,0.232,0.48,1,0.593023256,0.046875,0.010416667,1.410576116,1.094827549,0.228,384,25,9
1504,1,0.348,0.526315789,0.976190476,0.523076923,0.058282209,0.018404908,1.060271566,0.915345495,0.234,326,19,8
1505,1,0.178,0.583333333,0.960784314,0.535714286,0.097323601,0.0243309,1.131829339,1.110084095,0.292,411,24,9
1506,1,0.478,0.5,0.964285714,0.607843137,0.030651341,0.026819923,0.965776881,0.961019668,0.202,261,16,8
1507,1,0.544,0.428571429,1,0.681818182,0.061403509,0.061403509,1.422785162,0.913635071,0.15,228,14,9
1508,1,0.606,0.294117647,0.944444444,0.555555556,0.015228426,0.025380711,0.830517145,0.792373331,0.146,197,17,8
1509,1,0.026,0.8,0.982758621,0.450549451,0.049281314,0.024640657,1.082436528,0.975591749,0.262,487,10,8
1510,1,0.314,0.4,0.972222222,0.483333333,0.017492711,0.002915452,1.33246212,1.037795127,0.212,343,20,8
1511,1,0.446,0.583333333,0.952380952,0.542372881,0.032490975,0.010830325,1.02513781,0.888657973,0.2,277,12,7
1512,1,0.428,0.260869565,0.862068966,0.5,0.034965035,0.017482517,0.941685988,0.839909208,0.238,286,23,8
1513,1,0.794,0.6,1,0.666666667,0.058252427,0.029126214,0.85646692,0.715752674,0.08,103,5,5
1514,1,0.296,0.75,1,0.5,0.017045455,0,1.352686192,0.919102189,0.158,352,16,8
1515,1,0.026,0.378378378,1,0.541666667,0.038986355,0.019493177,1.134077121,1.100885983,0.292,513,37,10
1516,1,0.392,0.5,0.971428571,0.690909091,0.0625,0.016447368,1.229138578,1.017527794,0.206,304,16,8
1517,1,0.362,0.142857143,1,0.552238806,0.009404389,0.012539185,0.982142241,0.926617089,0.21,319,28,8
1518,1,0.132,0.222222222,1,0.511904762,0.064516129,0.023041475,1.253186766,1.087142333,0.292,434,36,10
1519,1,0.364,0.9,1,0.583333333,0.040880503,0.009433962,1.540819904,1.014758046,0.134,318,10,8
1520,1,0.346,0.2,0.959183673,0.632911392,0.021406728,0.039755352,1.107758588,1.002337699,0.256,327,30,9
1521,1,0.458,0.315789474,0.942857143,0.543859649,0.022140221,0.007380074,1.227523897,1.090395276,0.156,271,19,8
1522,1,0.01,0.382352941,0.967213115,0.531914894,0.032323232,0.006060606,1.160299508,1.031212567,0.36,495,34,10
1523,1,0.472,1,1,0.56,0.026515152,0.022727273,0.938181774,0.667099471,0.138,264,5,8
1524,1,0.72,0.333333333,1,0.588235294,0.05,0.014285714,1.106759089,0.827160614,0.122,140,12,6
1525,1,0.472,0.4375,0.96875,0.559322034,0.022727273,0.03030303,1.210827769,0.856045093,0.168,264,16,8
1526,1,0.168,0.428571429,0.957446809,0.627906977,0.014423077,0.016826923,1.174278869,1.138361485,0.276,416,28,10
1527,1,0.368,0.285714286,1,0.728813559,0.047468354,0.015822785,0.957113741,0.943082115,0.254,316,21,10
1528,1,0.75,0.833333333,1,0.565217391,0.048,0.032,1.06650705,0.583040635,0.092,125,6,6
1529,1,0.336,0.647058824,1,0.628205128,0.027108434,0.009036145,1.154074355,1.132031628,0.246,332,17,8
1530,1,0.32,0.304347826,1,0.623529412,0.026470588,0.023529412,1.132821223,1.000188775,0.198,340,23,8
1531,1,0.388,0.24,1,0.430769231,0.032679739,0.039215686,1.146376787,0.906640112,0.202,306,25,8
1532,1,0.498,0.222222222,0.964285714,0.566037736,0.015936255,0.023904382,0.887225436,0.977266883,0.186,251,18,6
1533,1,0.634,1,1,0.617647059,0.021857923,0.010928962,0.890486485,0.840482766,0.122,183,5,6
1534,1,0.122,0.310344828,1,0.515151515,0.054669704,0.011389522,1.335981387,1.008554723,0.23,439,29,9
1535,1,0.504,1,0.888888889,0.540983607,0.056451613,0.004032258,1.21021742,0.661152607,0.142,248,6,6
1536,1,0.746,1,1,0.5625,0.031496063,0.039370079,0.798946617,0.679212533,0.078,127,4,4
1537,1,0.358,0.923076923,0.976744186,0.455882353,0.024922118,0.009345794,1.449162604,1.101541062,0.156,321,13,8
1538,1,0.312,0.121212121,0.948717949,0.485714286,0.029069767,0.005813953,1.214522323,0.962101266,0.188,344,33,9
1539,1,0.356,0.6875,0.971428571,0.583333333,0.00621118,0,1.01255424,1.033300379,0.232,322,16,9
1540,1,0.356,0.473684211,1,0.555555556,0.031055901,0.02173913,1.140606204,0.956425766,0.234,322,19,8
1541,1,0.43,0.2,1,0.678571429,0.031578947,0.007017544,1.325113452,0.888898119,0.172,285,25,8
1542,1,0.056,0.5,0.925,0.521276596,0.046610169,0.012711864,0.946099053,0.949643044,0.37,472,26,10
1543,1,0.478,0.25,1,0.508196721,0.049808429,0.022988506,1.157796144,0.932997428,0.14,261,20,8
1544,1,0.068,0.565217391,0.905660377,0.495145631,0.006437768,0.010729614,1.612413401,1.286821443,0.196,466,23,10
1545,1,0.522,0.5,1,0.638297872,0.075313808,0.020920502,0.718580825,0.769008201,0.188,239,12,8
1546,1,0.16,0.290322581,0.973684211,0.653333333,0.026190476,0.007142857,1.069186885,1.032807734,0.29,420,31,10
1547,1,0.588,0.315789474,1,0.638297872,0.072815534,0.067961165,1.047290444,0.933595788,0.15,206,19,7
1548,1,0.5,0.769230769,1,0.528301887,0.008,0.02,0.938809194,0.829884355,0.18,250,13,8
1549,1,0.726,0.444444444,0.9375,0.515151515,0.01459854,0.01459854,0.761615879,0.824080602,0.12,137,9,6
1550,1,0.282,0.458333333,1,0.578947368,0.016713092,0.005571031,1.309718096,1.065543538,0.216,359,24,8
1551,1,0.158,0.375,1,0.546218487,0.017271157,0.02417962,1.082416198,1.251953307,0.392,579,40,9
1552,1,0.442,0.416666667,0.975,0.666666667,0.068100358,0.014336918,1.133011547,0.987352619,0.148,279,12,6
1553,1,0.226,0.65,0.979166667,0.6,0.010335917,0.015503876,1.23259842,1.216834451,0.27,387,20,7
1554,1,0.252,0.65,0.951219512,0.525,0.032085561,0.018716578,0.98509256,1.09529528,0.268,374,20,8
1555,1,0.9,1,0.75,0.5,0.1,0.02,0.501695527,0.299523266,0.04,50,2,2
1556,1,0.354,0.391304348,1,0.698412698,0.00619195,0.018575851,1.160133588,1.022838871,0.182,323,23,8
1557,1,0.208,0.47826087,1,0.533333333,0.005050505,0.042929293,1.156865567,1.010878176,0.248,396,23,8
1558,1,0.266,0.333333333,1,0.463768116,0.035422343,0.029972752,0.986159457,0.967213466,0.264,367,27,8
1559,1,0.662,0.333333333,0.947368421,0.694444444,0.047337278,0.035502959,0.940082924,0.741773886,0.134,169,12,7
1560,1,0.098,0.333333333,0.983333333,0.581632653,0.013303769,0.019955654,1.291286169,1.14826029,0.258,451,33,9
1561,1,0.208,0.357142857,0.982142857,0.615384615,0.035353535,0.01010101,1.237635156,1.036924539,0.242,396,28,9
1562,1,0.806,0.333333333,1,0.857142857,0.030927835,0.06185567,0.878999838,0.659580481,0.076,97,6,4
1563,1,0.666,0.545454545,0.933333333,0.558823529,0.017964072,0.005988024,1.019376272,0.804084224,0.108,167,11,6
1564,1,0.428,0.208333333,0.972222222,0.666666667,0.062937063,0.017482517,1.019798474,0.96568061,0.21,286,24,8
1565,1,0.17,0.3,0.980392157,0.445544554,0.053012048,0.014457831,1.487576334,1.173967906,0.236,415,30,8
1566,1,0.402,0.647058824,1,0.557377049,0.076923077,0.013377926,1.008416077,0.848156421,0.222,299,17,8
1567,1,0.242,0.47826087,0.972972973,0.605633803,0.031662269,0.029023747,1.036510537,0.971038108,0.334,379,23,11
1568,1,0.562,0.545454545,1,0.595744681,0.01369863,0.00456621,0.773194416,0.770041012,0.194,219,11,7
1569,1,0.72,0.428571429,1,0.793103448,0.071428571,0.014285714,1.719207547,0.990171901,0.066,140,7,5
1570,1,0.064,0.80952381,0.984848485,0.550458716,0.04887218,0.018796992,1.217524112,1.133839952,0.328,532,21,11
1571,1,0.388,0.9,1,0.523809524,0.039215686,0.016339869,1.071831662,1.044053115,0.19,306,10,7
1572,1,0.254,0.5,0.978723404,0.666666667,0.018766756,0.018766756,1.230226373,1.117604451,0.234,373,24,8
1573,1,0.09,0.566666667,1,0.663716814,0.016513761,0.00733945,1.788684851,1.462208512,0.18,545,30,10
1574,1,0.058,0.378378378,1,0.59375,0.015122873,0.007561437,1.405271785,1.1582857,0.278,529,37,8
1575,1,0.138,0.37037037,1,0.453488372,0.025522042,0.016241299,1.167507891,1.039991301,0.244,431,27,9
1576,1,0.426,0.032258065,1,0.671875,0.034843206,0.031358885,1.184269579,0.949320188,0.156,287,31,8
1577,1,0.534,0.266666667,0.962962963,0.411764706,0.034334764,0.030042918,1.223452243,1.118680413,0.174,233,15,8
1578,1,0.424,0.714285714,1,0.696428571,0.065972222,0.013888889,1.295066822,0.748385283,0.234,288,7,9
1579,1,0.502,0.461538462,0.875,0.446808511,0.016064257,0.004016064,1.290545028,1.19613943,0.108,249,13,8
1580,1,0.46,0.466666667,1,0.576271186,0.025925926,0.014814815,1.23468355,0.925851682,0.168,270,15,8
1581,1,0.224,0.814814815,0.971428571,0.61971831,0.022875817,0.016339869,1.524888788,1.124855875,0.384,612,27,11
